城市,维度,经度,开始时间,休息时间,hasArtwork,门店名,门店号,邮编
宁波市,30.320145,121.18109,9:00:00,17:30:00,False,宁波方特店,54288-286572,315000.0
宁波市,30.073279,121.16045700000001,7:30:00,22:00:00,False,宁波余姚银泰城店,48582-263067,315000.0
宁波市,30.052906,121.15599399999999,7:30:00,22:00:00,False,宁波余姚舜大店,20771-207370,315000.0
宁波市,30.028308000000003,121.149368,7:00:00,22:00:00,False,宁波余姚伊顿国际店,49946-271926,315000.0
绍兴市,29.59015,120.82821000000001,8:00:00,22:00:00,False,绍兴嵊州鹿山广场店,27994-249428,312400.0
宁波市,29.874395,121.54715800000001,8:00:00,22:30:00,False,宁波鼓楼店,21746-215048,315000.0
宁波市,29.875898,121.5532,8:00:00,22:00:00,False,宁波和义1844店,26603-244570,315000.0
宁波市,29.873981,121.55511000000001,7:30:00,22:30:00,False,宁波和义大道店,3662-145704,315000.0
宁波市,29.870324,121.552175,8:00:00,22:00:00,False,宁波天一开明街店,48196-262124,315000.0
宁波市,29.871053000000003,121.553762,8:00:00,22:00:00,False,宁波天一国购店,29032-252210,315000.0
宁波市,29.871313,121.55552,8:00:00,22:00:00,False,宁波东门口站店,49810-270091,315000.0
宁波市,29.870579,121.555856,8:00:00,23:00:00,False,宁波天一广场店,35035-93830,315000.0
宁波市,29.868458,121.55235900000001,8:00:00,22:30:00,False,宁波天一药行街店,31492-105742,315000.0
宁波市,29.869489,121.545763,8:00:00,22:00:00,False,宁波海曙镇明路店,27575-247970,315000.0
宁波市,29.867306,121.55604,7:30:00,22:00:00,False,宁波亿彩购物中心店,25887-242928,315000.0
宁波市,29.869788,121.55905800000001,8:00:00,21:00:00,False,宁波东门银泰店,49048-266871,315000.0
宁波市,29.881521999999997,121.55721899999999,7:00:00,22:30:00,False,宁波来福士店,17514-180788,315000.0
宁波市,29.876234000000004,121.561116,7:30:00,22:30:00,False,宁波老外滩店,35054-97262,315000.0
宁波市,29.882656,121.558422,7:00:00,22:00:00,False,宁波来福士B1层店,54286-286571,315000.0
宁波市,29.866213000000002,121.558453,8:00:00,22:00:00,False,宁波芝士公园店,55485-289368,315000.0
宁波市,29.870565999999997,121.562349,7:30:00,21:00:00,False,宁波金光百货店,21747-215047,315000.0
宁波市,29.863636,121.547476,8:00:00,22:00:00,False,宁波月湖盛园店,17539-183047,315000.0
宁波市,29.867015999999996,121.539247,7:30:00,22:00:00,False,宁波月湖金贸大厦店,26598-244725,315000.0
宁波市,29.876434999999997,121.565525,7:30:00,22:00:00,False,宁波书城店,27274-247106,315000.0
宁波市,29.879726,121.56823600000001,8:00:00,22:00:00,False,宁波财富中心店,53577-285791,315000.0
宁波市,29.861841,121.536818,6:30:00,21:30:00,False,宁波高铁出发层店,56729-290666,315000.0
宁波市,29.892011,121.551576,7:00:00,22:00:00,False,宁波北岸财富中心店,22150-218046,315000.0
宁波市,29.865583,121.569496,7:00:00,22:30:00,False,宁波波特曼店,31326-106047,315000.0
宁波市,29.883227,121.57029299999999,7:30:00,22:00:00,False,宁波和丰创意广场店,47610-258992,315000.0
宁波市,29.882922999999998,121.571854,8:00:00,22:00:00,False,宁波银亿东岸店,49841-271449,315000.0
宁波市,29.873012,121.573926,7:00:00,22:30:00,False,宁波集盒店,48364-263066,315000.0
宁波市,29.853603999999997,121.540107,8:00:00,22:00:00,False,宁波南塘金茂府店,49319-268266,315000.0
宁波市,29.863632,121.574712,8:00:00,22:00:00,False,宁波甬港北路店,59384-293618,315000.0
宁波市,29.850009999999997,121.55343799999999,7:30:00,21:00:00,False,宁波滨江商业广场店,56457-289821,315000.0
宁波市,29.897609000000003,121.561107,7:00:00,21:30:00,False,宁波日湖中心店,51633-278607,315000.0
宁波市,29.852054,121.536716,8:00:00,22:00:00,False,宁波南塘老街店,27280-247107,315000.0
宁波市,29.859505,121.580671,7:30:00,22:30:00,False,宁波开元大酒店店,59968-294248,315000.0
宁波市,29.896368,121.525741,8:00:00,22:30:00,False,宁波高鑫广场店,23104-227444,315000.0
宁波市,29.874076000000002,121.58613899999999,7:30:00,22:00:00,False,宁波江东天伦店,26752-245229,315000.0
宁波市,29.841114,121.544734,8:00:00,22:00:00,False,宁波聚亿广场店,53990-286245,315000.0
宁波市,29.895404,121.519506,7:30:00,22:00:00,False,宁波新星路店,47137-256685,315000.0
宁波市,29.873095000000003,121.592298,7:30:00,22:00:00,False,宁波江东桑田路店,26687-244785,315000.0
宁波市,29.850184000000002,121.51489299999999,8:00:00,22:00:00,False,宁波海曙恒一广场店,48361-263065,315000.0
宁波市,29.86195,121.59360900000001,7:00:00,22:00:00,False,宁波世纪东方广场店,15019-157088,315000.0
宁波市,29.860725,121.595871,7:00:00,22:00:00,False,宁波江东银泰店,24751-238133,315000.0
宁波市,29.834173999999997,121.56664099999999,7:30:00,22:30:00,False,宁波印象城店,18609-180787,315000.0
宁波市,29.914888,121.52998999999998,7:30:00,22:30:00,False,宁波江北万达店,21348-211485,315000.0
宁波市,29.918692999999998,121.53898000000001,7:30:00,22:30:00,False,宁波中体Sports城,57310-291388,315000.0
宁波市,29.831528000000002,121.568225,7:30:00,22:30:00,False,宁波钱湖天地店,17146-175704,315000.0
宁波市,29.828325,121.55308899999999,7:30:00,22:30:00,False,宁波鄞州天旋巷店,28714-250804,315000.0
宁波市,29.885162,121.60381299999999,7:30:00,22:00:00,False,宁波港隆广场店,29806-255385,315000.0
宁波市,29.829441999999997,121.56853600000001,7:00:00,22:30:00,False,宁波巴丽新地店,28955-249430,315000.0
宁波市,29.826492,121.54788899999998,7:30:00,22:30:00,False,宁波银泰万达店,1340-138371,315000.0
宁波市,29.826002000000003,121.54415700000001,10:00:00,22:00:00,False,宁波鄞州万达店,21829-215906,315000.0
宁波市,29.824846,121.54267800000001,8:00:00,22:30:00,False,宁波华茂悦峰店,52687-282431,315000.0
宁波市,29.820991999999997,121.55113999999999,7:30:00,22:30:00,False,宁波南苑环球酒店店,27025-246264,315000.0
宁波市,29.866032,121.611703,7:00:00,20:30:00,False,宁波环球航运广场店,58671-292938,315000.0
宁波市,29.868140000000004,121.613561,7:00:00,22:00:00,False,宁波IFC中央广场店,29928-255984,315000.0
宁波市,29.868968,121.615695,7:30:00,21:30:00,False,宁波奇柯荟店,58802-293046,315000.0
宁波市,29.860896999999998,121.61477,8:00:00,21:30:00,False,宁波宏泰广场店,47467-256508,315000.0
宁波市,29.849588,121.61298400000001,8:00:00,21:30:00,False,宁波保利印江南店,55570-288792,315000.0
宁波市,29.856303999999998,121.616524,7:00:00,22:30:00,False,宁波文化广场店,21408-212564,315000.0
宁波市,29.814545000000003,121.57531000000002,8:00:00,22:00:00,False,浙大宁波理工学院店,48550-263888,315000.0
宁波市,29.854471999999998,121.620314,8:00:00,22:00:00,False,宁波东部银泰奥莱店,48584-263166,315000.0
宁波市,29.888109999999998,121.62316399999999,7:00:00,22:00:00,False,宁波皇冠大厦店,22665-223344,315000.0
宁波市,29.809152,121.562055,7:30:00,22:30:00,False,宁波学府一号店,29522-254084,315000.0
宁波市,29.808318,121.550735,7:30:00,22:00:00,False,宁波南部商务区2店,20140-203485,315000.0
宁波市,29.862710999999997,121.625551,7:30:00,22:00:00,False,宁波日报店,60136-294407,315000.0
宁波市,29.808066999999998,121.547198,7:30:00,22:00:00,False,宁波水街店,15138-157087,315000.0
宁波市,29.914912,121.61228,7:30:00,22:00:00,False,宁波镇海大学科技园店,26956-245944,315000.0
宁波市,29.87602,121.62883000000001,7:00:00,22:00:00,False,宁波金东岸店,54966-288754,315000.0
宁波市,29.806377,121.55253799999998,7:30:00,22:00:00,False,宁波旅游大厦店,27251-244571,315000.0
宁波市,29.930478000000004,121.50366899999999,7:30:00,22:30:00,False,宁波江北恒一广场店,29239-252964,315000.0
宁波市,29.895428999999996,121.62670700000001,7:30:00,21:30:00,False,宁波迪信通E10广场店,55826-289696,315000.0
宁波市,29.804151,121.545341,7:30:00,22:00:00,False,宁波汇港大厦店,24973-239286,315000.0
宁波市,29.800945000000002,121.563022,7:30:00,23:00:00,False,宁波诺丁汉大学店,27277-247004,315000.0
宁波市,29.799290999999997,121.542379,10:00:00,22:00:00,False,宁波银泰环球城4F店,24226-236226,315000.0
宁波市,29.798897999999998,121.54638600000001,8:00:00,22:30:00,False,宁波银泰环球城1F店,24224-236225,315000.0
宁波市,29.885446,121.638668,7:30:00,18:30:00,False,宁波研发园店,16617-173725,315000.0
宁波市,29.928352,121.62491599999998,7:30:00,22:30:00,False,宁波镇海万科1902店,29285-249431,315000.0
宁波市,29.948896,121.600627,8:00:00,22:00:00,False,宁波镇海新城吾悦广场店,52808-283112,315000.0
宁波市,29.909927000000003,121.64197,7:30:00,22:00:00,False,宁波青年云创小镇店,50805-276390,315000.0
宁波市,29.858259999999998,121.451447,8:00:00,22:30:00,False,宁波杉井奥特莱斯店,52934-283246,315000.0
宁波市,29.892153999999998,121.655689,8:00:00,22:00:00,False,宁波金沙奥莱店,53991-286246,315000.0
宁波市,29.773062,121.5441,7:30:00,22:00:00,False,宁波鄞州海港城店,48583-263273,315000.0
宁波市,29.967219,121.59911299999999,8:00:00,22:00:00,False,宁波镇海银泰城店,56844-290847,315000.0
宁波市,29.969473999999998,121.593627,7:30:00,22:30:00,False,宁波镇海锦绣江南店,49933-271846,315000.0
宁波市,29.985103999999996,121.585202,8:00:00,22:00:00,False,宁波镇海红星爱琴海店,55635-289478,315000.0
宁波市,29.901224,121.809767,7:30:00,22:00:00,False,宁波北仑影秀城店,51793-279074,315000.0
宁波市,29.670372999999998,121.41318700000001,7:30:00,22:00:00,False,宁波奉化太平洋百货店,25554-241364,315000.0
宁波市,29.664945,121.42237800000001,8:00:00,22:30:00,False,宁波奉化万达广场店,55006-288795,315000.0
宁波市,29.890943,121.82677,7:00:00,22:00:00,False,宁波北仑环球东方港城店,59356-293585,315000.0
宁波市,29.664271999999997,121.412448,8:00:00,22:30:00,False,宁波奉化银泰店,18006-185308,315000.0
宁波市,29.896559999999997,121.83098600000001,7:30:00,22:30:00,False,宁波北仑银泰城店,22513-221425,315000.0
宁波市,29.889494,121.840639,7:00:00,22:00:00,False,宁波北仑农商银行店,60502-294253,315000.0
宁波市,29.893811,121.843216,7:00:00,22:00:00,False,宁波北仑富邦店,27278-247105,315000.0
宁波市,29.911103999999998,121.85074099999999,7:30:00,22:00:00,False,宁波北仑长江国际店,16825-172665,315000.0
宁波市,29.683024,121.28556299999998,8:00:00,22:00:00,False,宁波奉化溪口武岭门广场,52801-283169,315000.0
宁波市,30.142742,121.25966499999998,8:00:00,22:00:00,False,宁波慈溪吾悦广场店,57312-291389,315000.0
宁波市,30.066715999999996,121.17979,7:00:00,22:00:00,False,宁波余姚五彩城店,22624-221426,315000.0
宁波市,30.173890000000004,121.26522800000001,7:30:00,22:00:00,False,宁波慈溪新城大道北路店,26688-244786,315000.0
宁波市,30.170612,121.248291,7:30:00,22:30:00,False,宁波慈溪银泰店,16550-171226,315000.0
宁波市,30.168042,121.24244499999999,7:00:00,22:00:00,False,宁波慈溪嘉丽环球中心店,21745-215049,315000.0
宁波市,30.196118,121.276175,7:30:00,22:00:00,False,宁波慈溪爱琴海店,56553-290169,315000.0
宁波市,30.171072,121.24042800000001,7:30:00,22:00:00,False,宁波慈溪绿城慈园店,22151-218045,315000.0
宁波市,30.169025,121.232031,7:30:00,21:30:00,False,宁波慈溪博洋智谷店,55937-289820,315000.0
宁波市,30.204196000000003,121.279574,7:30:00,21:00:00,False,宁波慈溪美华中心店,58869-293152,315000.0
宁波市,30.180403000000002,121.207355,7:30:00,22:00:00,False,宁波慈溪保利广场店,23769-233344,315300.0
舟山市,30.015902,122.103249,8:00:00,22:00:00,False,舟山太平洋百货店,28824-251328,316000.0
宁波市,29.477493,121.900649,8:00:00,22:00:00,False,宁波象山太平洋广场店,48401-260005,315000.0
舟山市,30.005526,122.11091299999998,8:00:00,22:00:00,False,舟山定海海滨新天地店,56137-290071,316000.0
宁波市,29.462566,121.884023,8:00:00,22:00:00,False,宁波象山一兆韦德广场店,50578-275309,315000.0
宁波市,29.459687,121.896327,8:00:00,22:30:00,False,宁波象山风情街店,26760-245228,315000.0
舟山市,30.018125,122.12401100000001,7:30:00,22:00:00,False,舟山定海凯虹广场店,48816-265344,316000.0
宁波市,30.329193,121.23067900000001,7:30:00,22:00:00,False,宁波世纪金源店,54287-286573,315000.0
宁波市,30.335838,121.24174599999999,7:30:00,20:00:00,False,宁波慈溪吉利汽车店,49949-271927,315000.0
舟山市,29.972184000000002,122.177581,8:00:00,22:00:00,False,舟山长峙岛小镇店,58982-292445,316000.0
舟山市,29.983152,122.198803,8:00:00,22:00:00,False,舟山翁浦公园店,60137-294408,316000.0
宁波市,29.304376,121.441276,8:00:00,22:00:00,False,宁波宁海西子国际店,48843-260007,315000.0
宁波市,29.303803000000002,121.425932,8:00:00,22:00:00,False,宁波宁海泰悦城店,49109-260008,315000.0
舟山市,29.98811,122.209763,7:00:00,22:00:00,False,舟山银泰店,17893-192325,316000.0
宁波市,29.298030999999998,121.42727,8:00:00,22:00:00,False,宁波宁海太平洋国购店,21288-210666,315000.0
舟山市,30.001136,122.214349,8:00:00,22:00:00,False,舟山商贸惠众广场,56845-290844,316000.0
舟山市,29.966126000000003,122.318475,7:00:00,22:00:00,False,舟山凯虹广场店,16414-168924,316000.0
绍兴市,29.599614000000003,120.842271,8:00:00,22:00:00,False,绍兴嵊州和悦时代广场店,56694-290613,312000.0
绍兴市,29.502454999999998,120.90300500000001,8:00:00,22:00:00,False,绍兴新昌世贸店,24912-239045,312000.0
舟山市,29.969903000000002,122.32156499999999,8:00:00,22:00:00,False,舟山普陀美乐汇店,48318-262806,316000.0
舟山市,29.975653,122.325139,7:30:00,22:00:00,False,舟山普陀天地店,52220-280885,316000.0
绍兴市,29.508014000000003,120.87393300000001,8:00:00,22:00:00,False,绍兴新昌海洋城店,51448-278365,312000.0
绍兴市,29.571704999999998,120.81906799999999,8:00:00,22:00:00,False,绍兴嵊州吾悦广场店,52599-282434,312000.0
舟山市,29.950009,122.37082,7:30:00,21:30:00,False,舟山蜈蚣峙店,24821-238844,316000.0
宁波市,29.207535999999998,121.94713999999999,8:00:00,22:00:00,False,宁波象山石浦海峡广场店,52869-283184,315000.0
台州市,29.143223,121.03311599999999,8:00:00,22:00:00,False,台州天台太平洋店,24227-236232,318000.0
上海市,30.732626,121.34773999999999,7:00:00,22:00:00,False,金山百联店,7034-154154,200000.0
上海市,30.733461,121.328097,7:00:00,21:00:00,False,易家中心店,24120-235270,200000.0
上海市,30.746166,121.33665,7:00:00,20:30:00,False,金山欧尚店,52303-281064,200540.0
上海市,30.753633,121.33429,7:00:00,22:00:00,False,金山万达店,26542-244286,200000.0
天津市,39.17974,117.20818999999999,7:30:00,22:00:00,False,天津万福生活广场店,50139-273144,300000.0
天津市,39.131569,117.36313100000001,7:00:00,22:00:00,False,天津滨海机场国内到达店,57334-291454,300000.0
天津市,39.130532,117.36393899999999,6:30:00,22:00:00,False,天津滨海国际机场1店,23058-225364,300000.0
天津市,39.161275,117.396709,9:00:00,20:00:00,False,天津新燕莎奥特莱斯店,27865-248447,300000.0
天津市,39.149399,117.397147,8:00:00,20:00:00,False,天津欧贸中心咖啡店,50545-275405,300000.0
天津市,39.158285,117.41739,10:00:00,21:00:00,False,天津SM城市广场店,47172-255304,300000.0
保定市,39.05088,115.912544,9:30:00,20:30:00,False,保定雄安市民服务中心店,56219-290141,71000.0
天津市,39.030288,117.60228500000001,9:30:00,21:30:00,False,天津滨海远洋未来汇店,50519-275006,300000.0
宁德市,26.665113,119.5489,8:30:00,22:30:00,False,宁德闽东中路店,48799-265073,352000.0
宁德市,26.652688,119.53763799999999,8:30:00,23:00:00,False,宁德宝信城市广场店,48795-265074,352000.0
宁德市,27.08043,119.634032,8:00:00,23:00:00,False,宁德福安东百城分店,60084-294329,352000.0
福州市,26.211963,119.549747,8:00:00,22:00:00,False,福州连江万星广场分店,57486-291614,350000.0
福州市,26.139810999999998,119.323701,7:30:00,22:30:00,False,福州泰禾广场分店,19592-200224,350000.0
福州市,26.113391,119.32003200000001,6:00:00,21:00:00,False,福州北站分店,56836-290825,350000.0
福州市,26.0897,119.33854,8:00:00,22:30:00,False,福州东二环泰禾三店,52936-283312,350000.0
福州市,26.089856,119.337043,7:30:00,23:00:00,False,福州东二环泰禾广场店,27780-243164,350000.0
福州市,26.089762,119.335811,10:00:00,22:00:00,False,福州东二环泰禾广场二店,28909-246586,350000.0
福州市,26.097258,119.307699,7:30:00,22:00:00,False,福州五四路分店,59743-294042,350000.0
福州市,26.09112,119.305746,7:00:00,23:00:00,False,福州恒力城分店,17177-173924,350000.0
福州市,26.084575,119.300599,8:00:00,22:00:00,False,福州大洋百货分店,48998-266305,350000.0
福州市,26.084456,119.29656100000001,7:30:00,23:30:00,False,福州三坊七巷店,18038-155844,350000.0
福州市,26.083247,119.29965700000001,8:00:00,22:30:00,False,福州东百中心分店,55930-289802,350000.0
福州市,26.077755,119.310833,7:00:00,22:30:00,False,福州正祥中心店,24829-238986,350000.0
福州市,26.070981,119.327165,7:30:00,23:00:00,False,福州世欧广场分店,25037-226545,350000.0
福州市,26.075599,119.29933700000001,7:30:00,22:30:00,False,福州乌山店,17129-178707,350000.0
福州市,26.145355,119.13818799999999,9:00:00,22:30:00,False,福州闽侯万家广场分店,58434-292621,350000.0
福州市,26.056262,119.33761499999999,8:00:00,22:30:00,False,福州鳌峰路分店,51668-277524,350000.0
福州市,26.054785,119.339901,7:30:00,20:00:00,False,福州升龙汇金分店,55507-289403,350000.0
福州市,26.051802,119.343124,7:30:00,23:00:00,False,福州万达广场店,18039-156712,350000.0
福州市,26.077288,119.26309099999999,8:00:00,22:00:00,False,福州山姆会员店分店,48438-250286,350000.0
福州市,26.063712,119.29088200000001,7:30:00,23:00:00,False,福州万象商业广场分店,18806-190770,350000.0
福州市,26.058778,119.30498999999999,7:30:00,22:30:00,False,福州群升东百分店,20209-204092,350000.0
福州市,26.06211,119.291627,9:00:00,22:30:00,False,福州宝龙广场店,48102-258385,350001.0
福州市,26.062491,119.289837,10:00:00,22:00:00,False,福州中防万宝城分店,51949-279744,350000.0
福州市,26.052359,119.315555,8:00:00,23:00:00,False,福州元洪东百分店,22530-218005,350000.0
福州市,26.06159,119.28673300000001,7:30:00,23:00:00,False,福州苏宁广场分店,19536-201611,350000.0
福州市,26.050422,119.31018,7:30:00,23:00:00,False,福州青年会分店,20976-208426,350000.0
福州市,26.056808,119.285026,7:30:00,22:30:00,False,福州三迪中心店,48798-265069,350000.0
福州市,26.016386999999998,119.399375,8:00:00,22:00:00,False,福州马尾名城中心分店,49515-269544,350000.0
福州市,26.02274,119.357973,7:30:00,22:30:00,False,福州世纪金源分店,58867-293153,350000.0
福州市,26.040395,119.28007099999999,7:30:00,22:30:00,False,福州红星国际广场店,23788-229387,350000.0
福州市,26.068722,119.202047,8:30:00,22:30:00,False,福州闽侯永嘉天地店,47659-255584,350000.0
福州市,25.994611,119.466146,8:00:00,22:30:00,False,福州马尾中环广场店,47395-255307,350000.0
福州市,26.035916,119.27504099999999,7:30:00,23:00:00,False,福州仓山万达店,16293-162447,350000.0
福州市,26.033658,119.26825900000001,8:00:00,22:00:00,False,福州万象里分店,57316-291401,350000.0
福州市,25.955994,119.499835,7:30:00,22:30:00,False,福州长乐长山湖分店,22529-214304,350000.0
福州市,26.017606,119.21784,8:30:00,22:00:00,False,闽候正荣财富广场店,47660-256507,350000.0
福州市,25.929703,119.673902,6:30:00,22:00:00,False,福州长乐机场分店,20202-204088,350000.0
龙岩市,25.083192999999998,117.02096100000001,7:30:00,23:00:00,False,龙岩万宝广场店,25939-240388,364000.0
龙岩市,25.055663,117.02463300000001,7:30:00,23:00:00,False,龙岩万达广场分店,24552-236125,364000.0
漳州市,24.510429000000002,117.672968,7:30:00,23:00:00,False,漳州凯德广场店,29843-250484,363000.0
漳州市,24.497145,117.677333,9:00:00,22:00:00,False,漳州碧湖万达广场店,51854-278208,363000.0
漳州市,24.440752,117.807121,9:00:00,22:00:00,False,漳州龙海美一城分店,56782-290736,363000.0
福州市,25.714204000000002,119.349672,7:30:00,23:00:00,False,福州福清万达广场分店,24816-235364,350000.0
阳江市,21.853403,111.96507,9:30:00,23:30:00,False,阳江百利广场分店,29359-248691,529500.0
阳江市,21.868593,111.997542,9:30:00,22:30:00,False,阳江东汇城店,55677-289251,529500.0
阳江市,21.873171,111.963893,9:30:00,22:30:00,False,阳江西平路分店,51042-277032,529500.0
江门市,22.068539,112.222021,9:00:00,19:00:00,False,江门市大槐服务区西区店,58045-292080,529000.0
江门市,22.068887,112.222493,10:00:00,22:00:00,False,江门市大槐服务区东区店,58041-292081,529000.0
河源市,23.743442,114.688076,9:30:00,22:00:00,False,河源丽日购物广场分店,57116-291136,517000.0
河源市,23.757716000000002,114.705982,9:00:00,23:00:00,False,河源万隆城店,50086-272704,517000.0
汕头市,23.474466,116.76480600000001,7:30:00,23:00:00,False,汕头澄海猛狮国际广场店,29442-250569,515000.0
汕头市,23.381239,116.681296,8:30:00,22:30:00,False,汕头金平万达广场分店,58641-292882,515000.0
汕头市,23.38729,116.71224299999999,8:30:00,23:30:00,False,汕头卜峰中心分店,28841-249346,515000.0
汕头市,23.377798000000002,116.72428700000002,9:00:00,23:00:00,False,汕头长江路分店,53819-286032,515000.0
汕头市,23.361777,116.716527,7:30:00,0:00:00,False,汕头苏宁广场店,27479-247125,515000.0
汕头市,23.361544,116.72103,9:00:00,23:00:00,False,汕头群光汇分店,52557-249344,515000.0
汕头市,23.366798,116.74920700000001,7:30:00,23:30:00,False,汕头星湖城分店,28158-249345,515000.0
汕头市,23.358612,116.746403,9:00:00,22:30:00,False,汕头黄山路分店,28912-249347,515000.0
揭阳市,23.315319,116.612715,9:00:00,23:30:00,False,揭阳普宁广达北路分店,51459-273907,522000.0
汕头市,23.264481,116.601173,8:00:00,22:30:00,False,汕头潮阳水门路分店,59978-294217,515000.0
柳州,24.288404999999997,109.39343600000001,9:30:00,22:30:00,False,柳州柳南万达广场店,49001-266304,545000.0
柳州,24.304047,109.41046000000001,9:00:00,23:00:00,False,柳州银泰城店,22067-208568,545000.0
柳州,24.311516,109.412856,9:00:00,22:30:00,False,柳州五星商厦店,20968-208566,545000.0
柳州,24.320501999999998,109.410824,9:00:00,23:00:00,False,柳州步步高店,20975-208567,545000.0
柳州,24.323443,109.439825,9:00:00,22:30:00,False,柳州五星乐和城分店,22346-218746,545000.0
柳州,24.322986,109.451351,9:00:00,23:00:00,False,柳州万象城店,54403-286134,545000.0
柳州,24.329693,109.44121799999999,8:30:00,23:00:00,False,柳州万达广场店,28498-247585,545000.0
柳州,24.338915,109.41605,9:00:00,22:00:00,False,柳州保利国际中心店,57904-292025,545000.0
贵港市,23.116009,109.583881,10:00:00,22:00:00,False,贵港万达广场店,57169-291207,537100.0
承德市,40.969423,117.941698,8:00:00,21:00:00,False,承德双百购物广场咖啡店,47746-256746,67000.0
北京市,40.645969,117.26881399999999,8:00:00,21:30:00,False,北京古北咖啡店,24390-236906,100000.0
衡水市,37.748636,115.70044399999999,8:30:00,22:00:00,False,衡水怡然城咖啡店,52340-281264,53000.0
德州市,37.429411,116.31244299999999,8:30:00,22:00:00,False,德州万达广场店,28503-250408,253000.0
德州市,37.429541,116.366126,8:30:00,21:30:00,False,德州澳德乐广场店,48271-262426,253000.0
运城市,35.039903,111.03081999999999,8:00:00,22:00:00,False,运城万达店,56901-290894,44000.0
十堰市,32.653743,110.78268899999999,7:30:00,22:00:00,False,十堰大洋摩登购物中心店,57556-291682,442000.0
十堰市,32.662504999999996,110.80951200000001,7:30:00,21:30:00,False,十堰万达店,49181-267249,442000.0
常德市,29.040632000000002,111.69963600000001,7:30:00,22:30:00,False,常德友阿国际广场店,50593-275105,415000.0
常德市,29.058426,111.68118,7:30:00,22:30:00,False,常德万达店,49039-266749,415000.0
常德市,29.065726,111.69486,7:30:00,22:30:00,False,常德欢乐城店,59955-294231,415000.0
岳阳市,29.356545,113.137506,8:00:00,22:00:00,False,岳阳步步高广场,25196-238130,414000.0
岳阳市,29.371381,113.110597,8:00:00,22:30:00,False,岳阳天虹百货店,22904-224486,414000.0
盐城市,33.340663,120.16426799999999,6:30:00,22:00:00,False,盐城金鹰聚龙湖店,23441-230165,224000.0
盐城市,33.344786,120.155161,7:30:00,21:30:00,False,盐城金宝凤凰广场店,57847-291845,224000.0
盐城市,33.354889,120.168575,7:00:00,21:30:00,False,盐城金融城店,54900-288638,224000.0
盐城市,33.361715000000004,120.15233,6:30:00,22:30:00,False,盐城宝龙广场店,28708-250865,224000.0
盐城市,33.321006,120.179689,7:30:00,22:00:00,False,盐城中南城店,20616-200249,224000.0
盐城市,33.359296,120.127145,8:00:00,22:00:00,False,盐城万达广场店,51450-278391,224000.0
盐城市,33.381715,120.14091499999999,7:00:00,22:30:00,False,盐城五洲国际店,18798-180465,224000.0
盐城市,33.380701,120.129504,8:00:00,22:00:00,False,盐城建军路金鹰店,59047-293244,224000.0
盐城市,32.862109999999994,120.319258,7:30:00,22:30:00,False,盐城东台德润广场店,26757-245286,224000.0
苏州市,31.034138000000002,120.851859,7:00:00,22:00:00,False,苏州汾湖嘉乐城店,49706-270946,215000.0
嘉兴市,30.946532,120.89200000000001,8:00:00,22:00:00,False,嘉兴嘉善西塘花巷店,26014-243065,314000.0
嘉兴市,30.93889,120.887,8:00:00,20:30:00,False,嘉兴嘉善西塘南门店,29799-255387,314000.0
上海市,30.888740000000002,121.016726,8:00:00,21:00:00,False,金山枫泾古镇店,47211-257146,200000.0
上海市,31.009376,121.208262,7:00:00,22:00:00,False,松江飞航广场店,50147-273264,200000.0
上海市,31.004526000000002,121.234581,7:00:00,22:00:00,False,松江乐颂坊店,18337-189884,200000.0
无锡市,31.363138,119.85285800000001,7:00:00,22:00:00,False,宜兴万达店,19467-198564,214000.0
上海市,31.006484999999998,121.244151,7:00:00,22:00:00,False,松江云间新天地店,53363-285548,200000.0
无锡市,31.35738,119.844076,7:30:00,22:00:00,False,无锡宜兴八佰伴店,26418-242829,214000.0
上海市,30.892089000000002,121.165893,7:00:00,22:00:00,False,金山五福商业广场店,24119-235269,200000.0
无锡市,31.312098,119.813975,7:00:00,22:00:00,False,宜兴高铁站店,19386-201988,214000.0
上海市,31.006279,121.40411100000001,7:00:00,22:00:00,False,老闵行生活广场店,23928-234424,200000.0
上海市,30.836436,121.315308,7:00:00,18:00:00,False,金山工业园区店,25177-239544,200000.0
营口市,40.666007,122.236659,8:00:00,22:00:00,False,营口万达店,26233-243705,115000.0
营口市,40.27171,122.133377,8:30:00,21:00:00,False,营口鲅鱼圈万隆广场店,29485-253184,115000.0
包头市,40.657123,109.843207,9:00:00,22:00:00,False,包头苏宁广场店,49322-268267,14000.0
包头市,40.658351,109.853045,8:30:00,22:00:00,False,包头万达广场咖啡店,22756-221924,14000.0
包头市,40.658522999999995,109.81551599999999,9:00:00,21:30:00,False,包头百货大楼店,27615-247445,14000.0
包头市,40.657537,109.813701,9:00:00,21:30:00,False,包头维多利咖啡店,22877-223464,14000.0
鄂尔多斯市,39.821137,109.98153400000001,9:30:00,21:30:00,False,鄂尔多斯市万达广场店,60034-294315,17000.0
鄂尔多斯市,39.816671,110.007302,9:00:00,21:30:00,False,鄂尔多斯购物中心店,48606-262724,17000.0
银川市,38.514619,106.254574,7:30:00,22:30:00,False,银川建发大阅城店,51003-276825,750000.0
银川市,38.486962,106.24900500000001,7:30:00,22:30:00,False,银川金凤万达店,47484-258305,750000.0
银川市,38.461462,106.28142199999999,7:30:00,22:30:00,False,银川新华百货店,48078-261295,750000.0
银川市,38.461147,106.283348,8:00:00,22:30:00,False,银川国芳百货店,50546-268766,750000.0
